window,year,ckpt,model,n_obs,n_days,R2_OOS_%,acc_%,acc_up_%,acc_dn_%,macroF1_%,LS_ann_%,LS_sharpe,pred_std,LS_std_%,LS_bps_day,LS_maxdd_%,LS_maxdd1d_%,LS_skew,LS_kurt,long_ann_%,long_sharpe,short_ann_%,short_sharpe
252,2022,2021,TimesFM_20M_Augmented,211408,251,-125.61966135018348,47.099920532808596,99.77100616676375,0.21445323550615528,32.2057365938662,-17.127897443166916,-0.5777979517391971,0.031737316178341524,29.643402839368324,-6.796784699669411,23.15932459668505,-6.489092480960716,0.3166876679280175,0.965289834128026,-33.68649531752485,-0.8129146818052143,16.55859787435794,0.919177960999115
252,2023,-,zero,224017,249,0.0,,,,,,,0.0,,,,,,,,,,
252,2023,2022,TimesFM_20M_US,224017,249,-10.714714389793922,49.01592289870858,98.18331353376588,2.061315856074424,34.633442619140816,40.07057546198489,1.8508372869474945,0.010275127254015607,21.649972012435274,15.90102200872416,10.515516899316369,-3.848374054279782,-0.02051840417711634,0.7222382572872297,44.458762638782574,1.5304209968091183,-4.3881871767977,-0.22251615911874106
252,2023,2022,TimesFM_20M_Global,224017,249,-6.92951661013228,49.949780597008264,79.23329982637303,21.984169233857244,45.86809759433213,-1.6780600798188658,-0.08319038583758862,0.009943735062380697,20.17132223782347,-0.6658968570709786,20.923206967768238,-4.932966764955495,-0.3776719930179181,0.9345360047547229,19.135381044853723,0.6762205335203336,-20.813441124672593,-0.7595075704328091
252,2023,2022,TimesFM_20M_Augmented,224017,249,-133.50497422846254,49.26635032162738,95.85214292241616,4.77715622190999,36.82367699767933,45.04623710468964,2.328029945988296,0.03534728112929793,19.349509306061183,17.875490914559382,9.010363296132306,-3.2486721923495483,-0.1283606815900439,-0.16177796079056028,40.769847812567285,1.4035891014387705,4.276389292122366,0.19595171005514825
512,2017,-,zero,153388,251,0.0,,,,,,,0.0,,,,,,,,,,
512,2017,2016,TimesFM_20M_US,153388,251,-4.98621748302881,49.73140010952617,52.13037192798002,51.839791598827745,50.81555391352318,79.70331660821424,5.409656801189456,0.0077017580743974495,14.733525533577168,31.628300241354854,5.283769283754425,-2.6053397408348595,0.06664032187313614,0.6452887705274017,62.17611347783089,4.356049647573715,17.52720313038335,1.1280513218183976
512,2017,2016,TimesFM_20M_Global,153388,251,-0.488730325672182,49.47453516572352,72.77303193586542,29.044497614429517,47.74989566956614,78.84199736573775,5.397648540547841,0.003670735905884165,14.606730462990758,31.28650689116578,4.798853012959947,-3.0118599331823743,-0.05555431107482586,0.6276150612035378,66.88574959743673,4.6594273374730015,11.95624776830103,0.7874036887126594
512,2017,2016,TimesFM_20M_Augmented,153388,251,-34.26604339368886,49.62252588207682,99.67932711262978,0.3808418161482593,33.506748910105,40.151645947428655,2.775701605571972,0.013571773118718093,14.465404302403343,15.933192836281213,11.95924350651577,-2.270908706341288,0.01880502613866041,0.4166815825433514,46.251071475662584,2.873438103194729,-6.09942552823393,-0.6417459362456706
512,2018,-,zero,159436,251,0.0,,,,,,,0.0,,,,,,,,,,
512,2018,2017,TimesFM_20M_US,159436,251,-3.29267818974317,50.93328984670965,56.64505039456208,45.62571089760654,50.86840473342744,90.9407833701242,4.178611668530452,0.007522669052510203,21.763396693454062,36.08761244846198,15.177812731295425,-13.299223568385296,-3.968970686113939,38.86001094047366,40.78749365129583,1.8706118265525604,50.153289718828375,2.082429147578437
512,2018,2017,TimesFM_20M_Global,159436,251,-1.8415349301807327,50.1881632755463,65.1418079537464,36.29268410735461,49.38921452759952,53.10427544784598,2.3974770234899605,0.005832574595151514,22.15006647719323,21.07312517771666,16.383076428773247,-13.46650671567336,-3.8660852449915994,36.45242576954102,18.637699590527824,0.8059939984126885,34.466575857318155,1.5064950779933464
