ipo_year,ckpt_year,model,n,R2_oos_%,dir_hit_%,cum_sign_%,IC,T3-T1_%,blowup_%
2024,2023,TimesFM_20M_US,66,-50.30845365427496,48.63636363636364,53.03030303030303,-0.035215530737918804,-1.6369389920761737,0.0
2024,2023,TimesFM_20M_Augmented,66,-132926.67712907254,49.19191919191919,,,,95.65656565656566
2024,2023,Chronos_Small_Global,66,-0.2851359629821859,48.73737373737374,65.15151515151516,0.3318442751278573,9.64302704065315,0.0
2024,2023,Chronos_Small_US,66,-0.04716339740074016,47.070707070707066,59.09090909090909,0.15194656090178482,5.062075569549521,0.0
2024,2023,Chronos_Small_Augmented,66,-20.868416075544836,45.05050505050505,62.121212121212125,0.16050516647531576,5.009048596900861,0.0
2025,-,baseline:zero,76,0.0,,,,,0.0
2025,-,baseline:momentum,76,-9.140125982942205,54.51754385964912,61.8421052631579,0.03715652768284347,2.0611240103940034,0.0
2025,-,baseline:reversal,76,-9.825148647011206,45.48245614035088,38.15789473684211,-0.03715652768284347,-2.0611240103940034,0.0
2025,2023,TimesFM_20M_Global,76,-40.73838980204314,50.13157894736842,57.89473684210527,-0.016896787423103212,1.2596861042121668,0.0
2025,2023,TimesFM_20M_US,76,-48.65472029054576,52.63157894736842,55.26315789473685,0.006561859193438141,2.042138218339093,0.0
2025,2023,TimesFM_20M_Augmented,76,-104410.05831965187,50.70175438596492,,,,96.44736842105263
2025,2023,Chronos_Small_Global,76,0.20902411503488372,50.48245614035088,59.210526315789465,0.07477785372522214,5.817798454106484,0.0
2025,2023,Chronos_Small_US,76,-0.4971635397453822,49.078947368421055,61.8421052631579,0.06627477785372522,-1.0768255485697522,0.0
2025,2023,Chronos_Small_Augmented,76,-8.809973208318489,48.24561403508772,63.1578947368421,-0.020478468899521533,-0.09013522625488687,0.0
